contribution_type,proposal_id,proposal_reference,proposal_title,proposal_votes_totalCount,proposal_votes_digitalCount,proposal_votes_paperCount,proposal_votes_totalPointsCount,proposal_votes_digitalPointsCount,proposal_votes_paperPointsCount,proposal_createdAt,proposal_publishedAt,proposal_updatedAt,proposal_publicationStatus,proposal_undraftAt,proposal_trashedAt,proposal_trashedReason,proposal_link,proposal_author_id,proposal_author_username,proposal_author_isEmailConfirmed,proposal_author_email,proposal_author_userType_id,proposal_author_userType_name,proposal_status_name,proposal_estimation,proposal_category_name,proposal_theme_title,proposal_formattedAddress,proposal_address_lat,proposal_address_lng,proposal_district_name,proposal_illustration,proposal_summary,proposal_description,proposal_officialResponse,"No Mes Démarches","No IRIS","Raison sociale",proposal_votes_id,proposal_votes_ranking,proposal_votes_createdAt,proposal_votes_publishedAt,proposal_votes_published,proposal_votes_accounted,proposal_votes_anonymous,proposal_votes_author_id,proposal_votes_author_username,proposal_votes_author_isEmailConfirmed,proposal_votes_author_isPhoneConfirmed,proposal_votes_author_userType_id,proposal_votes_author_userType_name,proposal_comments_id,proposal_comments_body,proposal_comments_createdAt,proposal_comments_publishedAt,proposal_comments_updatedAt,proposal_comments_author_id,proposal_comments_author_username,proposal_comments_author_isEmailConfirmed,proposal_comments_author_userType_id,proposal_comments_author_userType_name,proposal_comments_author_email,proposal_comments_pinned,proposal_comments_publicationStatus,proposal_comments_vote_id,proposal_comments_vote_createdAt,proposal_comments_vote_publishedAt,proposal_comments_vote_author_id,proposal_comments_vote_author_username,proposal_comments_vote_author_isEmailConfirmed,proposal_comments_vote_author_userType_id,proposal_comments_vote_author_userType_name,proposal_news_id,proposal_news_title,proposal_news_themes,proposal_news_linkedProjects,proposal_news_linkedProposal,proposal_news_createdAt,proposal_news_updatedAt,proposal_news_publishedAt,proposal_news_publicationStatus,proposal_news_commentable,proposal_news_displayedOnBlog,proposal_news_authors_id,proposal_news_authors_username,proposal_news_authors_isEmailConfirmed,proposal_news_authors_userType_id,proposal_news_authors_userType_name,proposal_news_comments_id,proposal_news_comments_body,proposal_news_comments_parent,proposal_news_comments_createdAt,proposal_news_comments_publishedAt,proposal_news_comments_updatedAt,proposal_news_comments_author_id,proposal_news_comments_author_username,proposal_news_comments_author_isEmailConfirmed,proposal_news_comments_author_userType_id,proposal_news_comments_author_userType_name,proposal_news_comments_author_email,proposal_news_comments_pinned,proposal_news_comments_publicationStatus,proposal_news_comments_vote_id,proposal_news_comments_vote_createdAt,proposal_news_comments_vote_publishedAt,proposal_news_comments_vote_author_id,proposal_news_comments_vote_author_username,proposal_news_comments_vote_author_isEmailConfirmed,proposal_news_comments_vote_author_userType_id,proposal_news_comments_vote_author_userType_name,proposal_news_comments_reportings_id,proposal_news_comments_reportings_createdAt,proposal_news_comments_reportings_author_id,proposal_news_comments_reportings_author_username,proposal_news_comments_reportings_author_isEmailConfirmed,proposal_news_comments_reportings_author_userType_id,proposal_news_comments_reportings_author_userType_name,proposal_reportings_id,proposal_reportings_body,proposal_reportings_createdAt,proposal_reportings_author_id,proposal_reportings_author_username,proposal_reportings_author_isEmailConfirmed,proposal_reportings_author_userType_id,proposal_reportings_author_userType_name
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIzNw==,"""22-942343""","Perspiciatis nam ut omnis consequatur delectus et corporis.",0,0,0,0,0,0,"2022-08-20 08:22:59","2022-08-20 08:22:59","2022-08-20 08:22:59",PUBLISHED,"2022-08-20 08:22:59",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/perspiciatis-nam-ut-omnis-consequatur-delectus-et-corporis,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.58517,3.48842,"Toute la région (IDF BP3)",,,"Dolor et occaecati facilis suscipit tempore quis placeat. Rerum sint sint repellendus totam minima qui qui omnis. Dolorum pariatur fugiat eum impedit et voluptas. Iste numquam et voluptatibus nisi nisi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE4NA==,"""22-507096""","Eaque aut cum reiciendis voluptatem.",0,0,0,0,0,0,"2022-08-20 11:21:14","2022-08-20 11:21:14","2022-08-20 11:21:14",PUBLISHED,"2022-08-20 11:21:14",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/eaque-aut-cum-reiciendis-voluptatem,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",48.19641,3.45794,"Val de marne (94) (IDF BP3)",,,"Fugit totam inventore ea dolores sit tempora. Perferendis autem at dolor quis quia et. Corrupti id dolorem nihil excepturi magnam adipisci. Illum rerum amet velit rem voluptas assumenda.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI1Mg==,"""22-634547""","Architecto blanditiis quaerat aliquam esse.",0,0,0,0,0,0,"2022-08-20 11:45:43","2022-08-20 11:45:43","2022-08-20 11:45:43",PUBLISHED,"2022-08-20 11:45:43",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/architecto-blanditiis-quaerat-aliquam-esse,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.62534,2.65376,"Toute la région (IDF BP3)",,,"Tempora cum aliquam laudantium consequatur libero. Fugit accusantium cumque nisi aut. Doloribus magnam ut suscipit autem cumque ut.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjk3,"""22-577871""","Illum unde vitae quos officiis voluptatibus cupiditate cupiditate.",0,0,0,0,0,0,"2022-08-20 12:40:30","2022-08-20 12:40:30","2022-08-20 12:40:30",PUBLISHED,"2022-08-20 12:40:30",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/illum-unde-vitae-quos-officiis-voluptatibus-cupiditate-cupiditate,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire","Thème vide","Fake address, 75006 Paris, France",48.45952,2.39773,"Val de marne (94) (IDF BP3)",,,"In numquam odio quam ipsum. Sit harum repellendus voluptates autem. Qui incidunt aut illo voluptatem. Aut omnis dignissimos maiores voluptatem esse quasi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE4Ng==,"""22-838769""","Necessitatibus ad est cumque et vel aut.",0,0,0,0,0,0,"2022-08-22 19:24:33","2022-08-22 19:24:33","2022-08-22 19:24:33",PUBLISHED,"2022-08-22 19:24:33",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/necessitatibus-ad-est-cumque-et-vel-aut,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Transport,"Fake address, 75006 Paris, France",48.15063,3.42731,"Toute la région (IDF BP3)",,,"Quae dolores consectetur asperiores eius voluptas porro. Iste voluptatem placeat ut ut voluptas. Natus cumque dolor placeat sequi necessitatibus voluptas aut.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjIwMQ==,"""22-559044""","Sed enim dolores ipsum nisi sed quis ut.",0,0,0,0,0,0,"2022-08-23 20:15:42","2022-08-23 20:15:42","2022-08-23 20:15:42",PUBLISHED,"2022-08-23 20:15:42",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sed-enim-dolores-ipsum-nisi-sed-quis-ut,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",49.13184,3.45728,"Val de marne (94) (IDF BP3)",,,"Quis expedita reprehenderit sed. Odio a voluptatem consequatur. Debitis ratione officiis ullam consequatur similique. Id illum quidem ut officia. Iste accusantium quam impedit dolorem aut deleniti inventore.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjEzNA==,"""22-262108""","Explicabo ut molestias voluptatem repellat dicta.",0,0,0,0,0,0,"2022-08-24 16:38:35","2022-08-24 16:38:35","2022-08-24 16:38:35",PUBLISHED,"2022-08-24 16:38:35",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/explicabo-ut-molestias-voluptatem-repellat-dicta,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",48.62514,3.22679,"Val de marne (94) (IDF BP3)",,,"Nihil harum amet quia. Non magnam ut animi rerum ad veniam. Ullam officiis non sint ex eos. Saepe adipisci quas quos debitis doloribus. Dolor quasi facere eos illum. Earum quia dicta est praesentium.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE0NQ==,"""22-153735""","Voluptas maiores at cumque voluptatem nihil qui iure.",0,0,0,0,0,0,"2022-08-25 15:56:56","2022-08-25 15:56:56","2022-08-25 15:56:56",PUBLISHED,"2022-08-25 15:56:56",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/voluptas-maiores-at-cumque-voluptatem-nihil-qui-iure,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Transport,"Fake address, 75006 Paris, France",48.86466,1.44102,"Val de marne (94) (IDF BP3)",,,"Molestiae unde maiores et perferendis non vel optio. Veritatis inventore enim nam autem sed iure. Nulla eos est est quod. Eos earum in consequatur ratione sunt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE1Nw==,"""22-838581""","Error vero nemo et facilis distinctio nemo eveniet ducimus.",0,0,0,0,0,0,"2022-08-26 00:03:01","2022-08-26 00:03:01","2022-08-26 00:03:01",PUBLISHED,"2022-08-26 00:03:01",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/error-vero-nemo-et-facilis-distinctio-nemo-eveniet-ducimus,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Justice,"Fake address, 75006 Paris, France",48.52575,1.98999,"Toute la région (IDF BP3)",,,"Qui dicta commodi dolorem distinctio libero ea. Est eius repellendus cumque corrupti. Qui necessitatibus et aperiam perferendis ut iste.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI5Mg==,"""22-639623""","Quia nostrum aliquam pariatur praesentium repudiandae rerum quia.",0,0,0,0,0,0,"2022-08-26 04:52:46","2022-08-26 04:52:46","2022-08-26 04:52:46",PUBLISHED,"2022-08-26 04:52:46",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/quia-nostrum-aliquam-pariatur-praesentium-repudiandae-rerum-quia,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.52648,2.99963,"Val de marne (94) (IDF BP3)",,,"Unde beatae consequatur porro dolor error quia. Quae placeat similique deleniti. Voluptatem ex dolores dicta nihil dolor molestias. Veniam aut fugit veritatis ipsum suscipit porro pariatur. Iusto alias praesentium adipisci vel inventore aperiam asperiores. Sed dolor quibusdam voluptas sequi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI5Ng==,"""22-677295""","Quisquam optio rerum suscipit voluptas repellat aut.",0,0,0,0,0,0,"2022-08-30 02:00:40","2022-08-30 02:00:40","2022-08-30 02:00:40",PUBLISHED,"2022-08-30 02:00:40",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/quisquam-optio-rerum-suscipit-voluptas-repellat-aut,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",48.61188,1.49425,"Toute la région (IDF BP3)",,,"Officiis nobis quas eos doloribus voluptate. Adipisci omnis ea laborum qui soluta voluptatem. Nisi quibusdam perspiciatis tenetur aperiam vel ut. Dolor error et consequatur et aut aut. Quo sed exercitationem hic dolorem. Architecto iste quasi quam blanditiis consequuntur sunt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjM2,"""22-661344""","Nesciunt eius est minus quis.",0,0,0,0,0,0,"2022-09-01 03:22:16","2022-09-01 03:22:16","2022-09-01 03:22:16",PUBLISHED,"2022-09-01 03:22:16",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nesciunt-eius-est-minus-quis,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire",Transport,"Fake address, 75006 Paris, France",48.21993,2.54804,"Val de marne (94) (IDF BP3)",,,"Eligendi minus aut ea. At blanditiis architecto magni deserunt ad cupiditate soluta. Impedit vel accusamus rerum.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjk5,"""22-318693""","Voluptas eos quia deleniti voluptas illum.",0,0,0,0,0,0,"2022-09-01 22:03:03","2022-09-01 22:03:03","2022-09-01 22:03:03",PUBLISHED,"2022-09-01 22:03:03",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/voluptas-eos-quia-deleniti-voluptas-illum,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",48.98075,3.46136,"Val de marne (94) (IDF BP3)",,,"Fuga temporibus facere vel ducimus. Doloremque dolorem quae omnis officia voluptatem vitae. Explicabo facere deserunt consequatur ratione delectus exercitationem. Quidem corrupti qui magni ex.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjk4,"""22-556351""","Magnam quia quia a eaque tempora quia ex id.",0,0,0,0,0,0,"2022-09-03 05:52:06","2022-09-03 05:52:06","2022-09-03 05:52:06",PUBLISHED,"2022-09-03 05:52:06",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/magnam-quia-quia-a-eaque-tempora-quia-ex-id,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",49.08205,2.00804,"Val de marne (94) (IDF BP3)",,,"Occaecati temporibus dolore maxime tenetur quis omnis qui. Inventore non labore quam nihil in. Sunt rerum consequatur possimus cupiditate iure quo sit ratione. Et quis mollitia et. Eum dolores in dolor dolorem quis quam ut. Vel ipsa et veniam non doloremque.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE3Ng==,"""22-704144""","Dolore eligendi soluta cumque rem harum rem sapiente.",0,0,0,0,0,0,"2022-09-05 16:45:07","2022-09-05 16:45:07","2022-09-05 16:45:07",PUBLISHED,"2022-09-05 16:45:07",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dolore-eligendi-soluta-cumque-rem-harum-rem-sapiente,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",48.81387,2.96284,"Val de marne (94) (IDF BP3)",,,"Modi nesciunt quos exercitationem necessitatibus fugit. Ut repellendus qui voluptatem delectus et quia. Consequatur magni nam labore quis est ab. Consequatur maxime suscipit et rerum dolores aut nemo. Et nulla vero ipsam aut molestiae.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjEzOA==,"""22-333782""","Non exercitationem et quia nulla eos ex facere pariatur.",0,0,0,0,0,0,"2022-09-07 02:25:52","2022-09-07 02:25:52","2022-09-07 02:25:52",PUBLISHED,"2022-09-07 02:25:52",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/non-exercitationem-et-quia-nulla-eos-ex-facere-pariatur,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",48.59373,2.65974,"Val de marne (94) (IDF BP3)",,,"Aut id consequuntur tenetur consectetur optio consequatur. Exercitationem excepturi beatae accusantium quo praesentium veritatis et. Ad dignissimos voluptatem eum doloremque fugiat. Dolorum laborum perspiciatis reprehenderit culpa qui.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjQz,"""22-926332""","Explicabo possimus nesciunt voluptatibus.",0,0,0,0,0,0,"2022-09-11 06:00:28","2022-09-11 06:00:28","2022-09-11 06:00:28",PUBLISHED,"2022-09-11 06:00:28",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/explicabo-possimus-nesciunt-voluptatibus,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",48.2038,2.07214,"Val de marne (94) (IDF BP3)",,,"Fugit iste et et beatae totam repellendus. Voluptatem qui repellendus necessitatibus hic ipsa doloribus. Qui accusamus et odio explicabo quam accusamus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjgy,"""22-499659""","Eum voluptatem omnis iure possimus quia.",0,0,0,0,0,0,"2022-09-11 23:05:15","2022-09-11 23:05:15","2022-09-11 23:05:15",PUBLISHED,"2022-09-11 23:05:15",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/eum-voluptatem-omnis-iure-possimus-quia,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.7839,2.70079,"Toute la région (IDF BP3)",,,"Et at accusamus repellat corrupti reprehenderit ab tempora. Officia sapiente eos sit corrupti maxime ut tenetur. Molestiae eius velit adipisci consequuntur fuga id qui dicta. Nulla a non accusantium nam mollitia autem. Quod ex possimus dolorem quis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjI4OA==,"""22-897380""","Hic assumenda numquam assumenda ab.",0,0,0,0,0,0,"2022-09-12 01:51:53","2022-09-12 01:51:53","2022-09-12 01:51:53",PUBLISHED,"2022-09-12 01:51:53",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/hic-assumenda-numquam-assumenda-ab,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",48.85247,2.57392,"Val de marne (94) (IDF BP3)",,,"Quasi maiores aliquid quia voluptatum deserunt et quae. Natus quod molestiae amet quaerat id. Architecto voluptatem quibusdam eligendi perferendis quisquam error. Voluptatem blanditiis itaque praesentium vel sed. Rerum possimus officiis eaque expedita. Voluptatem sed voluptate expedita perspiciatis illum omnis quia et.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjk0,"""22-252225""","Beatae nobis voluptas rerum ratione.",0,0,0,0,0,0,"2022-09-14 21:07:48","2022-09-14 21:07:48","2022-09-14 21:07:48",PUBLISHED,"2022-09-14 21:07:48",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/beatae-nobis-voluptas-rerum-ratione,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",49.09286,1.98919,"Val de marne (94) (IDF BP3)",,,"Voluptatem eos excepturi ullam et vitae voluptatum. Nulla sed nobis qui rerum quis qui. Tempora cumque eos alias nihil porro totam voluptatum. Ut optio omnis dolores id.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjM1,"""22-140692""","Ut aut et eius et dolorem rerum ab.",0,0,0,0,0,0,"2022-09-16 09:47:03","2022-09-16 09:47:03","2022-09-16 09:47:03",PUBLISHED,"2022-09-16 09:47:03",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ut-aut-et-eius-et-dolorem-rerum-ab,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire",Justice,"Fake address, 75006 Paris, France",48.99597,1.4911,"Toute la région (IDF BP3)",,,"Voluptatem aperiam qui animi pariatur rerum explicabo. Id alias et qui placeat ut. Laudantium fugiat est officia. Enim iusto quae consequatur excepturi. Excepturi ipsum culpa dolorum similique a.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjg0,"""22-943278""","Et ex fuga quis voluptatem quod.",0,0,0,0,0,0,"2022-09-19 14:12:30","2022-09-19 14:12:30","2022-09-19 14:12:30",PUBLISHED,"2022-09-19 14:12:30",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/et-ex-fuga-quis-voluptatem-quod,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Santé environnementale",Justice,"Fake address, 75006 Paris, France",48.54189,1.59289,"Val de marne (94) (IDF BP3)",,,"Aut est beatae repellendus esse ratione. Maxime soluta fugit tenetur doloremque quae. Et porro maiores id molestias. Tenetur aspernatur maxime sint consequatur reiciendis omnis qui. Aut aut quibusdam consequatur a praesentium et laborum.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjQ0,"""22-496609""","Illo odit id quasi illo omnis quidem.",0,0,0,0,0,0,"2022-09-20 21:28:52","2022-09-20 21:28:52","2022-09-20 21:28:52",PUBLISHED,"2022-09-20 21:28:52",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/illo-odit-id-quasi-illo-omnis-quidem,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.91137,2.56033,"Toute la région (IDF BP3)",,,"Commodi aut voluptas corrupti placeat odio. Nostrum voluptatem et et ea ad harum tempore. Quis impedit itaque assumenda. Aliquid consequatur nulla explicabo commodi praesentium voluptatem sapiente. Optio consequatur occaecati delectus ut. Ipsam magni quis nobis dolorem.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxMb2NhdGlvbjE3Nw==,"""22-534238""","Consectetur suscipit veniam in ratione sed.",0,0,0,0,0,0,"2022-09-21 16:38:05","2022-09-21 16:38:05","2022-09-21 16:38:05",PUBLISHED,"2022-09-21 16:38:05",,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/consectetur-suscipit-veniam-in-ratione-sed,VXNlcjp1c2VyNQ==,user,Yes,user@test.com,1,Citoyen,,,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.88769,2.06202,"Val de marne (94) (IDF BP3)",,,"Pariatur ea inventore eligendi asperiores nihil. Optio maxime et qui illo facilis. Expedita tempora totam hic explicabo illo dolorem. Mollitia temporibus animi adipisci officiis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
