contribution_type,proposal_id,proposal_reference,proposal_title,proposal_votes_totalCount,proposal_createdAt,proposal_publishedAt,proposal_updatedAt,proposal_publicationStatus,proposal_trashedAt,proposal_trashedReason,proposal_link,proposal_author_id,proposal_author_username,proposal_author_isEmailConfirmed,proposal_author_email,proposal_author_userType_id,proposal_author_userType_name,proposal_status_name,proposal_estimation,proposal_category_name,proposal_theme_title,proposal_formattedAddress,proposal_district_name,proposal_illustration,proposal_summary,proposal_description,"Evaluez l'importance de votre proposition","Evaluez le coût de votre proposition",Documents,Bilans,"Évaluer la proposition","Donnez plus d'informations sur l'évaluation","Comment trouvez-vous cette présentation ?","Quelle définition pour cette proposition ?","En résumé","Classez vos choix","Who is the best ?",proposal_votes_id,proposal_votes_ranking,proposal_votes_createdAt,proposal_votes_publishedAt,proposal_votes_published,proposal_votes_anonymous,proposal_votes_author_id,proposal_votes_author_username,proposal_votes_author_isEmailConfirmed,proposal_votes_author_userType_id,proposal_votes_author_userType_name,proposal_comments_id,proposal_comments_body,proposal_comments_createdAt,proposal_comments_publishedAt,proposal_comments_updatedAt,proposal_comments_author_id,proposal_comments_author_username,proposal_comments_author_isEmailConfirmed,proposal_comments_author_userType_id,proposal_comments_author_userType_name,proposal_comments_author_email,proposal_comments_pinned,proposal_comments_publicationStatus,proposal_comments_vote_id,proposal_comments_vote_createdAt,proposal_comments_vote_publishedAt,proposal_comments_vote_author_id,proposal_comments_vote_author_username,proposal_comments_vote_author_isEmailConfirmed,proposal_comments_vote_author_userType_id,proposal_comments_vote_author_userType_name,proposal_news_id,proposal_news_title,proposal_news_themes,proposal_news_linkedProjects,proposal_news_linkedProposal,proposal_news_createdAt,proposal_news_updatedAt,proposal_news_publishedAt,proposal_news_publicationStatus,proposal_news_commentable,proposal_news_displayedOnBlog,proposal_news_authors_id,proposal_news_authors_username,proposal_news_authors_isEmailConfirmed,proposal_news_authors_userType_id,proposal_news_authors_userType_name,proposal_news_comments_id,proposal_news_comments_body,proposal_news_comments_parent,proposal_news_comments_createdAt,proposal_news_comments_publishedAt,proposal_news_comments_updatedAt,proposal_news_comments_author_id,proposal_news_comments_author_username,proposal_news_comments_author_isEmailConfirmed,proposal_news_comments_author_userType_id,proposal_news_comments_author_userType_name,proposal_news_comments_author_email,proposal_news_comments_pinned,proposal_news_comments_publicationStatus,proposal_news_comments_vote_id,proposal_news_comments_vote_createdAt,proposal_news_comments_vote_publishedAt,proposal_news_comments_vote_author_id,proposal_news_comments_vote_author_username,proposal_news_comments_vote_author_isEmailConfirmed,proposal_news_comments_vote_author_userType_id,proposal_news_comments_vote_author_userType_name,proposal_news_comments_reportings_id,proposal_news_comments_reportings_createdAt,proposal_news_comments_reportings_author_id,proposal_news_comments_reportings_author_username,proposal_news_comments_reportings_author_isEmailConfirmed,proposal_news_comments_reportings_author_userType_id,proposal_news_comments_reportings_author_userType_name,proposal_reportings_id,proposal_reportings_body,proposal_reportings_createdAt,proposal_reportings_author_id,proposal_reportings_author_username,proposal_reportings_author_isEmailConfirmed,proposal_reportings_author_userType_id,proposal_reportings_author_userType_name
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTE0,"""1-66714""","Trashed proposal visible 14",0,"2017-02-15 00:23:00","2017-02-15 00:23:00","2017-02-15 00:23:00",TRASHED,"2017-02-15 00:23:00","SPAM 14",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-14,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTE1,"""1-66715""","Trashed proposal visible 15",0,"2017-02-16 00:23:00","2017-02-16 00:23:00","2017-02-16 00:23:00",TRASHED,"2017-02-16 00:23:00","SPAM 15",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-15,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTE2,"""1-66716""","Trashed proposal visible 16",0,"2017-02-17 00:23:00","2017-02-17 00:23:00","2017-02-17 00:23:00",TRASHED,"2017-02-17 00:23:00","SPAM 16",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-16,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTE3,"""1-66717""","Trashed proposal visible 17",0,"2017-02-18 00:23:00","2017-02-18 00:23:00","2017-02-18 00:23:00",TRASHED,"2017-02-18 00:23:00","SPAM 17",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-17,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTE4,"""1-66718""","Trashed proposal visible 18",0,"2017-02-19 00:23:00","2017-02-19 00:23:00","2017-02-19 00:23:00",TRASHED,"2017-02-19 00:23:00","SPAM 18",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-18,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTE5,"""1-66719""","Trashed proposal visible 19",0,"2017-02-20 00:23:00","2017-02-20 00:23:00","2017-02-20 00:23:00",TRASHED,"2017-02-20 00:23:00","SPAM 19",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-19,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTIw,"""1-66720""","Trashed proposal visible 20",0,"2017-02-21 00:23:00","2017-02-21 00:23:00","2017-02-21 00:23:00",TRASHED,"2017-02-21 00:23:00","SPAM 20",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-20,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTIx,"""1-66721""","Trashed proposal visible 21",0,"2017-02-22 00:23:00","2017-02-22 00:23:00","2017-02-22 00:23:00",TRASHED,"2017-02-22 00:23:00","SPAM 21",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-21,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTIy,"""1-66722""","Trashed proposal visible 22",0,"2017-02-23 00:23:00","2017-02-23 00:23:00","2017-02-23 00:23:00",TRASHED,"2017-02-23 00:23:00","SPAM 22",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-22,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTIz,"""1-66723""","Trashed proposal visible 23",0,"2017-02-24 00:23:00","2017-02-24 00:23:00","2017-02-24 00:23:00",TRASHED,"2017-02-24 00:23:00","SPAM 23",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-23,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTI0,"""1-66724""","Trashed proposal visible 24",0,"2017-02-25 00:23:00","2017-02-25 00:23:00","2017-02-25 00:23:00",TRASHED,"2017-02-25 00:23:00","SPAM 24",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-24,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTI1,"""1-66725""","Trashed proposal visible 25",0,"2017-02-26 00:23:00","2017-02-26 00:23:00","2017-02-26 00:23:00",TRASHED,"2017-02-26 00:23:00","SPAM 25",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-25,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTI2,"""1-66726""","Trashed proposal visible 26",0,"2017-02-27 00:23:00","2017-02-27 00:23:00","2017-02-27 00:23:00",TRASHED,"2017-02-27 00:23:00","SPAM 26",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-26,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTI3,"""1-66727""","Trashed proposal visible 27",0,"2017-02-28 00:23:00","2017-02-28 00:23:00","2017-02-28 00:23:00",TRASHED,"2017-02-28 00:23:00","SPAM 27",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-27,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTI4,"""1-66728""","Trashed proposal visible 28",0,"2017-03-01 00:23:00","2017-03-01 00:23:00","2017-03-01 00:23:00",TRASHED,"2017-03-01 00:23:00","SPAM 28",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-28,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTI5,"""1-66729""","Trashed proposal visible 29",0,"2017-03-02 00:23:00","2017-03-02 00:23:00","2017-03-02 00:23:00",TRASHED,"2017-03-02 00:23:00","SPAM 29",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-29,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTMw,"""1-66730""","Trashed proposal visible 30",0,"2017-03-03 00:23:00","2017-03-03 00:23:00","2017-03-03 00:23:00",TRASHED,"2017-03-03 00:23:00","SPAM 30",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-30,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTMx,"""1-66731""","Trashed proposal visible 31",0,"2017-03-04 00:23:00","2017-03-04 00:23:00","2017-03-04 00:23:00",TRASHED,"2017-03-04 00:23:00","SPAM 31",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-31,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTMy,"""1-66732""","Trashed proposal visible 32",0,"2017-03-05 00:23:00","2017-03-05 00:23:00","2017-03-05 00:23:00",TRASHED,"2017-03-05 00:23:00","SPAM 32",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-32,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTMz,"""1-66733""","Trashed proposal visible 33",0,"2017-03-06 00:23:00","2017-03-06 00:23:00","2017-03-06 00:23:00",TRASHED,"2017-03-06 00:23:00","SPAM 33",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-33,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTM0,"""1-66734""","Trashed proposal visible 34",0,"2017-03-07 00:23:00","2017-03-07 00:23:00","2017-03-07 00:23:00",TRASHED,"2017-03-07 00:23:00","SPAM 34",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-34,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTM1,"""1-66735""","Trashed proposal visible 35",0,"2017-03-08 00:23:00","2017-03-08 00:23:00","2017-03-08 00:23:00",TRASHED,"2017-03-08 00:23:00","SPAM 35",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-35,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTM2,"""1-66736""","Trashed proposal visible 36",0,"2017-03-09 00:23:00","2017-03-09 00:23:00","2017-03-09 00:23:00",TRASHED,"2017-03-09 00:23:00","SPAM 36",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-36,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTM3,"""1-66737""","Trashed proposal visible 37",0,"2017-03-10 00:23:00","2017-03-10 00:23:00","2017-03-10 00:23:00",TRASHED,"2017-03-10 00:23:00","SPAM 37",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-37,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTM4,"""1-66738""","Trashed proposal visible 38",0,"2017-03-11 00:23:00","2017-03-11 00:23:00","2017-03-11 00:23:00",TRASHED,"2017-03-11 00:23:00","SPAM 38",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-38,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTM5,"""1-66739""","Trashed proposal visible 39",0,"2017-03-12 00:23:00","2017-03-12 00:23:00","2017-03-12 00:23:00",TRASHED,"2017-03-12 00:23:00","SPAM 39",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-39,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQw,"""1-66740""","Trashed proposal visible 40",0,"2017-03-13 00:23:00","2017-03-13 00:23:00","2017-03-13 00:23:00",TRASHED,"2017-03-13 00:23:00","SPAM 40",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-40,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQx,"""1-66741""","Trashed proposal visible 41",0,"2017-03-14 00:23:00","2017-03-14 00:23:00","2017-03-14 00:23:00",TRASHED,"2017-03-14 00:23:00","SPAM 41",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-41,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQy,"""1-66742""","Trashed proposal visible 42",0,"2017-03-15 00:23:00","2017-03-15 00:23:00","2017-03-15 00:23:00",TRASHED,"2017-03-15 00:23:00","SPAM 42",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-42,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQz,"""1-66743""","Trashed proposal visible 43",0,"2017-03-16 00:23:00","2017-03-16 00:23:00","2017-03-16 00:23:00",TRASHED,"2017-03-16 00:23:00","SPAM 43",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-43,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQ0,"""1-66744""","Trashed proposal visible 44",0,"2017-03-17 00:23:00","2017-03-17 00:23:00","2017-03-17 00:23:00",TRASHED,"2017-03-17 00:23:00","SPAM 44",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-44,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQ1,"""1-66745""","Trashed proposal visible 45",0,"2017-03-18 00:23:00","2017-03-18 00:23:00","2017-03-18 00:23:00",TRASHED,"2017-03-18 00:23:00","SPAM 45",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-45,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQ2,"""1-66746""","Trashed proposal visible 46",0,"2017-03-19 00:23:00","2017-03-19 00:23:00","2017-03-19 00:23:00",TRASHED,"2017-03-19 00:23:00","SPAM 46",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-46,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQ3,"""1-66747""","Trashed proposal visible 47",0,"2017-03-20 00:23:00","2017-03-20 00:23:00","2017-03-20 00:23:00",TRASHED,"2017-03-20 00:23:00","SPAM 47",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-47,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
proposal,UHJvcG9zYWw6cHJvcG9zYWxUcmFzaGVkVmlzaWJsZTQ4,"""1-66748""","Trashed proposal visible 48",0,"2017-03-21 00:23:00","2017-03-21 00:23:00","2017-03-21 00:23:00",TRASHED,"2017-03-21 00:23:00","SPAM 48",https://capco.dev/projects/budget-participatif-rennes/collect/collecte-des-propositions/proposals/trashed-proposal-visible-48,VXNlcjp1c2VyMQ==,lbrunet,Yes,lbrunet@jolicode.com,1,Citoyen,,,,,,,,,"I deserve to be trashed !",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
