export_contribution_type,export_proposal_id,export_proposal_published_at,export_proposal_reference,export_proposal_title,export_proposal_summary,export_proposal_description,export_proposal_author_id,export_proposal_votes_total_count,export_proposal_votes_digital_count,export_proposal_votes_paper_count,export_proposal_votes_total_points_count,export_proposal_votes_digital_points_count,export_proposal_votes_paper_points_count,export_proposal_category_name,export_proposal_theme_title,export_proposal_formatted_address,export_proposal_address_lat,export_proposal_address_lng,export_proposal_district_name,"No Mes Démarches","No IRIS","Raison sociale",export_proposal_estimation,export_proposal_illustration,export_proposal_link,export_proposal_status_name,export_proposal_created_at,export_proposal_updated_at,export_proposal_publication_status,export_proposal_undraft_at,export_proposal_trashed_at,export_proposal_trashed_reason,export_proposal_author_username,export_proposal_author_is_email_confirmed,export_proposal_author_email,export_proposal_author_user_type_id,export_proposal_author_user_type_name,export_proposal_official_response,export_proposal_votes_id,export_proposal_votes_ranking,export_proposal_votes_created_at,export_proposal_votes_published_at,export_proposal_votes_published,export_proposal_votes_accounted,export_proposal_votes_anonymous,export_proposal_votes_author_id,export_proposal_votes_author_username,export_proposal_votes_author_is_email_confirmed,export_proposal_votes_author_is_phone_confirmed,export_proposal_votes_author_user_type_id,export_proposal_votes_author_user_type_name,export_proposal_comments_id,export_proposal_comments_body,export_proposal_comments_created_at,export_proposal_comments_published_at,export_proposal_comments_updated_at,export_proposal_comments_author_id,export_proposal_comments_author_username,export_proposal_comments_author_is_email_confirmed,export_proposal_comments_author_user_type_id,export_proposal_comments_author_user_type_name,export_proposal_comments_author_email,export_proposal_comments_pinned,export_proposal_comments_publication_status,export_proposal_comments_vote_id,export_proposal_comments_vote_created_at,export_proposal_comments_vote_published_at,export_proposal_comments_vote_author_id,export_proposal_comments_vote_author_username,export_proposal_comments_vote_author_is_email_confirmed,export_proposal_comments_vote_author_user_type_id,export_proposal_comments_vote_author_user_type_name,export_proposal_news_id,export_proposal_news_title,export_proposal_news_themes,export_proposal_news_linked_projects,export_proposal_news_linked_proposal,export_proposal_news_created_at,export_proposal_news_updated_at,export_proposal_news_published_at,export_proposal_news_publication_status,export_proposal_news_commentable,export_proposal_news_displayed_on_blog,export_proposal_news_authors_id,export_proposal_news_authors_username,export_proposal_news_authors_is_email_confirmed,export_proposal_news_authors_user_type_id,export_proposal_news_authors_user_type_name,export_proposal_news_comments_id,export_proposal_news_comments_body,export_proposal_news_comments_parent,export_proposal_news_comments_created_at,export_proposal_news_comments_published_at,export_proposal_news_comments_updated_at,export_proposal_news_comments_author_id,export_proposal_news_comments_author_username,export_proposal_news_comments_author_is_email_confirmed,export_proposal_news_comments_author_user_type_id,export_proposal_news_comments_author_user_type_name,export_proposal_news_comments_author_email,export_proposal_news_comments_pinned,export_proposal_news_comments_publication_status,export_proposal_news_comments_vote_id,export_proposal_news_comments_vote_created_at,export_proposal_news_comments_vote_published_at,export_proposal_news_comments_vote_author_id,export_proposal_news_comments_vote_author_username,export_proposal_news_comments_vote_author_is_email_confirmed,export_proposal_news_comments_vote_author_user_type_id,export_proposal_news_comments_vote_author_user_type_name,export_proposal_news_comments_reportings_id,export_proposal_news_comments_reportings_created_at,export_proposal_news_comments_reportings_author_id,export_proposal_news_comments_reportings_author_username,export_proposal_news_comments_reportings_author_is_email_confirmed,export_proposal_news_comments_reportings_author_user_type_id,export_proposal_news_comments_reportings_author_user_type_name,export_proposal_reportings_id,export_proposal_reportings_body,export_proposal_reportings_created_at,export_proposal_reportings_author_id,export_proposal_reportings_author_username,export_proposal_reportings_author_is_email_confirmed,export_proposal_reportings_author_user_type_id,export_proposal_reportings_author_user_type_name
export_contribution_type_proposal,proposalLocation115,"2022-07-14 08:52:53","""22-618591""","Vero aperiam fugit molestias illo repudiandae modi.",,"Voluptas quisquam iste perferendis autem. Id ea impedit est iure maxime sit. Omnis quaerat sit illo quos natus. Saepe incidunt sed occaecati enim dolores. Illum aliquid explicabo consectetur eos quo qui sint.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",48.93224,2.61232,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/vero-aperiam-fugit-molestias-illo-repudiandae-modi?_locale=fr-FR,,"2022-07-14 08:52:53","2022-07-14 08:52:53",export_proposal_publication_status_published,"2022-07-14 08:52:53",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation116,"2023-01-21 03:16:04","""22-257339""","Aut quibusdam ipsum nostrum illo.",,"Iusto dolores quaerat ut quo. Laudantium eos esse voluptate libero. Quaerat ea quaerat consectetur. Non officiis quo minus eaque in autem. Quidem optio occaecati rerum.",user5,0,0,0,0,0,0,"Vélo et mobilités propres","Thème vide","Fake address, 75006 Paris, France",48.75844,3.22714,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/aut-quibusdam-ipsum-nostrum-illo?_locale=fr-FR,,"2023-01-21 03:16:04","2023-01-21 03:16:04",export_proposal_publication_status_published,"2023-01-21 03:16:04",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation117,"2022-05-04 19:50:58","""22-544008""","Vitae voluptatem tempora illo esse possimus maiores perspiciatis.",,"Rerum molestias eos quia. Asperiores autem provident sit aut numquam tempora quidem. Ipsam soluta quibusdam quis ut. Ducimus nemo quos vitae numquam dicta. Omnis ab saepe modi molestias adipisci qui quam. Qui aliquam officia et facilis ad sed.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",48.59841,3.21432,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/vitae-voluptatem-tempora-illo-esse-possimus-maiores-perspiciatis?_locale=fr-FR,,"2022-05-04 19:50:58","2022-05-04 19:50:58",export_proposal_publication_status_published,"2022-05-04 19:50:58",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation118,"2023-03-28 16:54:26","""22-302411""","Dolorem sed sunt doloribus ea.",,"In ad nam debitis sit. At soluta sint omnis ullam. Eos unde earum ea ratione alias delectus. Maxime odit deserunt voluptas dignissimos cumque iste. Voluptate vitae autem tempora odio dolorem laudantium omnis modi. Eos dolor sit dolor accusamus.",user5,0,0,0,0,0,0,"Vélo et mobilités propres","Thème vide","Fake address, 75006 Paris, France",48.48576,3.36285,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dolorem-sed-sunt-doloribus-ea?_locale=fr-FR,,"2023-03-28 16:54:26","2023-03-28 16:54:26",export_proposal_publication_status_published,"2023-03-28 16:54:26",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation119,"2023-04-14 19:18:58","""22-218431""","Laboriosam cumque et porro quia ut eligendi ut.",,"Sit explicabo culpa dicta eos doloribus. Iusto consequatur consequatur dolores exercitationem minima et. Est et impedit excepturi id nostrum tempora quia qui. Rerum eveniet inventore libero quae. Voluptatum non facere veritatis quisquam placeat.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.7993,2.51446,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/laboriosam-cumque-et-porro-quia-ut-eligendi-ut?_locale=fr-FR,,"2023-04-14 19:18:58","2023-04-14 19:18:58",export_proposal_publication_status_published,"2023-04-14 19:18:58",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation12,"2023-02-02 18:42:11","""22-368492""","Provident natus ipsam fugiat est ipsam quia.",,"Mollitia sed facere qui sit delectus ad iusto molestias. Autem laboriosam nulla earum eius repellat. Reprehenderit harum voluptatem sit nihil laboriosam sed. Nobis hic rerum delectus dolorum voluptas cupiditate aut consequatur.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Transport,"Fake address, 75006 Paris, France",48.2968,3.31175,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/provident-natus-ipsam-fugiat-est-ipsam-quia?_locale=fr-FR,,"2023-02-02 18:42:11","2023-02-02 18:42:11",export_proposal_publication_status_published,"2023-02-02 18:42:11",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation120,"2022-06-29 23:06:21","""22-388464""","Aspernatur a unde quis ab voluptatem mollitia.",,"Odio sunt aut est voluptatem ut. Et sit sunt aut deleniti commodi et consequatur. Debitis dolor ipsum incidunt ea. Non eum dolore impedit sed ea.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.43475,1.76319,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/aspernatur-a-unde-quis-ab-voluptatem-mollitia?_locale=fr-FR,,"2022-06-29 23:06:21","2022-06-29 23:06:21",export_proposal_publication_status_published,"2022-06-29 23:06:21",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation121,"2022-11-23 15:24:13","""22-538588""","Itaque nobis est vitae.",,"Aut provident magnam a ex quaerat et quia. Animi unde vel fugit eveniet cupiditate. Rerum quia quia enim. Animi reprehenderit sint excepturi ea.",user5,0,0,0,0,0,0,"Santé environnementale",Transport,"Fake address, 75006 Paris, France",48.14472,2.18438,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/itaque-nobis-est-vitae?_locale=fr-FR,,"2022-11-23 15:24:13","2022-11-23 15:24:13",export_proposal_publication_status_published,"2022-11-23 15:24:13",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation122,"2023-04-06 11:26:55","""22-403503""","Soluta omnis natus quia quidem id.",,"Doloribus repellat laboriosam nobis adipisci tempore eos esse facere. Pariatur saepe est amet qui at. Sunt velit vitae et laboriosam magnam. Ab sit ratione at itaque sunt consequatur exercitationem. Quo aut deserunt ea alias quia sequi. Sunt necessitatibus nostrum aut.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.49485,1.80299,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/soluta-omnis-natus-quia-quidem-id?_locale=fr-FR,,"2023-04-06 11:26:55","2023-04-06 11:26:55",export_proposal_publication_status_published,"2023-04-06 11:26:55",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation123,"2022-04-18 14:03:33","""22-814223""","Natus ratione et illo architecto.",,"Eveniet libero eum aliquid animi omnis. Praesentium molestias dignissimos temporibus quo qui ad iste. Ipsam eaque sed maiores consectetur. Numquam odit eum sint recusandae consequuntur laudantium dolor. Tempore nihil aut rerum aut nulla. Modi amet eaque distinctio numquam vitae eos magnam.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",48.22836,2.00861,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/natus-ratione-et-illo-architecto?_locale=fr-FR,,"2022-04-18 14:03:33","2022-04-18 14:03:33",export_proposal_publication_status_published,"2022-04-18 14:03:33",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation124,"2022-12-25 11:23:41","""22-798645""","Quis nobis delectus architecto et quidem earum et.",,"Placeat saepe nihil placeat. Quasi est velit quas reiciendis. Natus cupiditate est inventore esse velit. Consequatur rem in quos molestiae eum aut.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Transport,"Fake address, 75006 Paris, France",48.45478,2.43214,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/quis-nobis-delectus-architecto-et-quidem-earum-et?_locale=fr-FR,,"2022-12-25 11:23:41","2022-12-25 11:23:41",export_proposal_publication_status_published,"2022-12-25 11:23:41",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation125,"2022-05-02 13:53:39","""22-784972""","Possimus odit animi dicta.",,"Asperiores id error quae nesciunt placeat voluptatum eligendi et. Nam sit nulla perspiciatis cumque ad. Quam voluptate ipsa veritatis voluptatem doloremque. Exercitationem adipisci perspiciatis explicabo exercitationem. Enim molestiae ea maxime autem totam aliquam alias.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",48.22612,1.62389,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/possimus-odit-animi-dicta?_locale=fr-FR,,"2022-05-02 13:53:39","2022-05-02 13:53:39",export_proposal_publication_status_published,"2022-05-02 13:53:39",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation126,"2022-11-15 14:16:12","""22-184673""","Incidunt illum dolorem esse eum distinctio pariatur aut.",,"Porro illo eius molestias quia quia ullam eveniet. Architecto qui nam qui harum officia dolorum tenetur. Rerum dolorem dolorem id dolores.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Transport,"Fake address, 75006 Paris, France",48.57125,2.2937,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/incidunt-illum-dolorem-esse-eum-distinctio-pariatur-aut?_locale=fr-FR,,"2022-11-15 14:16:12","2022-11-15 14:16:12",export_proposal_publication_status_published,"2022-11-15 14:16:12",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation127,"2023-03-23 22:04:40","""22-138289""","Cumque dolorum inventore blanditiis deleniti id tempora.",,"Et blanditiis et delectus in non. Facilis assumenda sunt voluptatem et. Aliquid perferendis et qui consequatur rerum sed. Velit eius aperiam corporis explicabo ad hic veritatis et. Numquam officiis ratione quam et voluptatem dolores repellendus. Esse minima doloribus eligendi velit consectetur eum excepturi.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",48.38937,2.2031,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/cumque-dolorum-inventore-blanditiis-deleniti-id-tempora?_locale=fr-FR,,"2023-03-23 22:04:40","2023-03-23 22:04:40",export_proposal_publication_status_published,"2023-03-23 22:04:40",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation128,"2022-10-06 02:46:41","""22-869924""","Non eveniet quo voluptatem cum fugiat qui.",,"Neque pariatur pariatur veniam animi. Pariatur repellendus id culpa a commodi ratione. Aliquam ad dolores numquam fugiat. Assumenda rerum rerum recusandae.",user5,0,0,0,0,0,0,"Santé environnementale","Thème vide","Fake address, 75006 Paris, France",48.95455,2.5743,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/non-eveniet-quo-voluptatem-cum-fugiat-qui?_locale=fr-FR,,"2022-10-06 02:46:41","2022-10-06 02:46:41",export_proposal_publication_status_published,"2022-10-06 02:46:41",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation129,"2023-03-04 11:00:35","""22-800879""","Et neque accusantium dolore id quod illo nam.",,"Id odit accusantium fugiat quia. Vel non culpa debitis maxime eos aperiam neque. Ut quidem harum illum temporibus dicta.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Transport,"Fake address, 75006 Paris, France",48.60444,3.39467,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/et-neque-accusantium-dolore-id-quod-illo-nam?_locale=fr-FR,,"2023-03-04 11:00:35","2023-03-04 11:00:35",export_proposal_publication_status_published,"2023-03-04 11:00:35",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation13,"2023-03-31 01:47:00","""22-110274""","Nostrum non maiores non.",,"Quos ut ad est. Eum rerum voluptates laboriosam ea porro blanditiis. Enim non aut quas sunt. Sapiente et et fuga recusandae voluptatem veniam. Quae voluptas assumenda dolore explicabo nisi.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",48.23622,2.82696,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nostrum-non-maiores-non?_locale=fr-FR,,"2023-03-31 01:47:00","2023-03-31 01:47:00",export_proposal_publication_status_published,"2023-03-31 01:47:00",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation130,"2022-10-08 13:58:06","""22-623681""","Sequi rerum dignissimos laudantium.",,"Quia dicta repellat itaque architecto. Ut sequi aut repellat sunt ut. Dicta vero velit molestiae vero quisquam. Quasi veritatis quos fugiat id et voluptatem. Voluptate magni et deleniti blanditiis vel voluptatem quae. Debitis officiis excepturi eligendi ducimus autem quo.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Justice,"Fake address, 75006 Paris, France",48.46975,2.88398,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sequi-rerum-dignissimos-laudantium?_locale=fr-FR,,"2022-10-08 13:58:06","2022-10-08 13:58:06",export_proposal_publication_status_published,"2022-10-08 13:58:06",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation131,"2022-11-22 02:11:56","""22-607407""","Veritatis ipsam amet sed minus.",,"Voluptas quo ad cupiditate temporibus nobis tenetur delectus. Debitis voluptatem dignissimos voluptas quaerat. Sed quia itaque repudiandae qui rerum error.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",49.19946,2.92837,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/veritatis-ipsam-amet-sed-minus?_locale=fr-FR,,"2022-11-22 02:11:56","2022-11-22 02:11:56",export_proposal_publication_status_published,"2022-11-22 02:11:56",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation132,"2022-07-19 14:18:47","""22-958550""","Nesciunt ut reiciendis perspiciatis eos ut.",,"Iste rerum ut ut id. Sed reprehenderit adipisci magnam ut. Et consequuntur explicabo error aut at quos est. Voluptates maxime eos quo dignissimos error. Dolorem molestiae aut similique.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",49.12165,1.51231,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nesciunt-ut-reiciendis-perspiciatis-eos-ut?_locale=fr-FR,,"2022-07-19 14:18:47","2022-07-19 14:18:47",export_proposal_publication_status_published,"2022-07-19 14:18:47",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation133,"2022-08-03 20:58:01","""22-175683""","Aut debitis laborum maiores nam nobis.",,"Architecto illum dolorum voluptatem reiciendis est omnis. Hic cumque repudiandae laboriosam accusantium. Numquam voluptatum et animi officia dolor. Et quae sit nobis magni reiciendis velit quam.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Transport,"Fake address, 75006 Paris, France",48.39647,3.4944,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/aut-debitis-laborum-maiores-nam-nobis?_locale=fr-FR,,"2022-08-03 20:58:01","2022-08-03 20:58:01",export_proposal_publication_status_published,"2022-08-03 20:58:01",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation134,"2022-08-24 16:38:35","""22-262108""","Explicabo ut molestias voluptatem repellat dicta.",,"Nihil harum amet quia. Non magnam ut animi rerum ad veniam. Ullam officiis non sint ex eos. Saepe adipisci quas quos debitis doloribus. Dolor quasi facere eos illum. Earum quia dicta est praesentium.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",48.62514,3.22679,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/explicabo-ut-molestias-voluptatem-repellat-dicta?_locale=fr-FR,,"2022-08-24 16:38:35","2022-08-24 16:38:35",export_proposal_publication_status_published,"2022-08-24 16:38:35",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation135,"2022-10-08 15:28:21","""22-857169""","Voluptatibus accusantium harum quisquam perspiciatis voluptatem aspernatur voluptates.",,"Tempora dolor debitis excepturi deserunt veritatis. Cupiditate et ab eaque voluptate aliquid maxime quasi. Veniam labore odit omnis sint. Perferendis amet soluta quo quaerat nihil ex eius error. Tempore maiores modi quisquam enim odio et.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",48.21452,2.29479,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/voluptatibus-accusantium-harum-quisquam-perspiciatis-voluptatem-aspernatur-voluptates?_locale=fr-FR,,"2022-10-08 15:28:21","2022-10-08 15:28:21",export_proposal_publication_status_published,"2022-10-08 15:28:21",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation136,"2023-01-18 11:27:43","""22-661803""","Expedita quia et autem doloribus eius est laboriosam.",,"Dolores minus eum ad ratione minus fugit. Magni sit suscipit repellendus nesciunt et recusandae. Vel qui minus deserunt consequatur.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.3564,3.08549,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/expedita-quia-et-autem-doloribus-eius-est-laboriosam?_locale=fr-FR,,"2023-01-18 11:27:43","2023-01-18 11:27:43",export_proposal_publication_status_published,"2023-01-18 11:27:43",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation137,"2023-04-01 17:47:28","""22-285402""","Est dolores sed labore enim omnis quia.",,"Possimus eum nihil velit eos voluptatem enim. Et facilis suscipit rerum et repudiandae. Aperiam corrupti amet id harum atque totam tempore. Dolores deleniti at excepturi temporibus excepturi id.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.89729,3.18262,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/est-dolores-sed-labore-enim-omnis-quia?_locale=fr-FR,,"2023-04-01 17:47:28","2023-04-01 17:47:28",export_proposal_publication_status_published,"2023-04-01 17:47:28",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
